-0.68,-2.24,-0.64,0.33941125496954283,-0.05031250000000004,-0.9262500000000002,-0.12062499999999994,0.9729615639490272,0.07165615234374999,0.16573593750000007,0.016933593750000045,0.18680829507786392,0.17997070312500033,0.3500976562500002,0.10392578124999992,0.37405735140387003,0.078125,0.0,0.09375,0.0,0.0,0.0234375,0.0859375,0.578125,0.2421875,0.0234375,0.046875,0.0,0.0,0.3046875,0.1953125,0.21875,0.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.078125,0.734375,0.171875,0.0,0.0,0.0,0.0,0.0,0.0703125,0.171875,0.1875,0.0859375,0.1484375,0.125,0.1640625,0.0234375,0.0234375,u001
-0.76,-1.96,-1.12,0.19595917942265426,-0.03437500000000003,-1.0028125,-0.1271874999999999,1.057364030131408,0.09201835937499997,0.1816795898437499,0.031492285156250084,0.21450630778426744,0.20632812500000008,0.36798828124999994,0.12999511718750006,0.4029921165174198,0.1171875,0.0,0.0703125,0.0,0.0,0.03125,0.125,0.4609375,0.296875,0.015625,0.0625,0.0078125,0.0,0.40625,0.1640625,0.21875,0.171875,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0390625,0.078125,0.75,0.125,0.0,0.0,0.0,0.0,0.0078125,0.046875,0.125,0.171875,0.1328125,0.0703125,0.1484375,0.1796875,0.0703125,0.046875,u001
-1.0,-2.4,-1.16,0.22978250586152119,-0.034375000000000024,-1.0371875,-0.13499999999999998,1.1021000939904437,0.12786835937500002,0.26055458984374996,0.04739218750000004,0.3092128828262536,0.22989257812500008,0.43285644531250006,0.12945312500000009,0.47911156447863856,0.125,0.0,0.0703125,0.0,0.015625,0.0234375,0.125,0.5,0.2265625,0.0390625,0.0390625,0.03125,0.0,0.453125,0.140625,0.1171875,0.25,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.015625,0.0859375,0.765625,0.1171875,0.0,0.0,0.0,0.0,0.0,0.109375,0.15625,0.1015625,0.0625,0.078125,0.15625,0.1640625,0.0625,0.109375,u001
-0.84,-2.28,-0.92,0.265329983228432,-0.10156249999999997,-1.0043749999999998,-0.11156250000000001,1.0560468025982026,0.08304755859375001,0.18458085937500007,0.019336914062499995,0.21226515072211385,0.20012207031250007,0.3643750000000001,0.10800781250000004,0.3916894649450537,0.0859375,0.0,0.078125,0.0,0.0,0.03125,0.171875,0.5546875,0.1953125,0.0078125,0.0234375,0.015625,0.0,0.390625,0.2109375,0.15625,0.203125,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.078125,0.7578125,0.1484375,0.0,0.0,0.0,0.0,0.0,0.078125,0.1484375,0.1171875,0.1328125,0.09375,0.1875,0.15625,0.046875,0.0390625,u001
-0.76,-2.56,-1.16,0.21908902300206645,-0.06656250000000005,-0.9284375000000007,-0.10437500000000001,0.9714291192418814,0.07250693359375003,0.26284130859375,0.040581835937499956,0.2990754662889427,0.17157226562500005,0.4449853515625001,0.10348632812499989,0.4735344241682739,0.1015625,0.0,0.0859375,0.0,0.0,0.03125,0.1171875,0.546875,0.2578125,0.0078125,0.015625,0.0234375,0.0,0.3671875,0.109375,0.140625,0.2890625,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0546875,0.84375,0.0859375,0.0,0.0,0.0,0.0,0.0,0.1015625,0.265625,0.1171875,0.078125,0.046875,0.140625,0.1328125,0.0546875,0.0625,u001
-0.84,-2.64,-0.8,0.17888543819998318,-0.03062500000000002,-1.0387500000000003,-0.11218749999999994,1.0822110866280013,0.07821210937499999,0.27174843750000005,0.02851523437500006,0.2955566639794395,0.20146484374999998,0.44824218749999994,0.11570800781249993,0.4731516317578205,0.1171875,0.0,0.1015625,0.0,0.0,0.0078125,0.1875,0.4140625,0.2734375,0.0859375,0.03125,0.0,0.0,0.5234375,0.0625,0.125,0.1953125,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.1171875,0.71875,0.1484375,0.0,0.0,0.0,0.0,0.0078125,0.109375,0.1484375,0.09375,0.0703125,0.046875,0.1875,0.203125,0.0703125,0.0625,u001
-0.92,-2.44,-1.0,0.14966629547095767,-0.12531250000000002,-1.04625,-0.11999999999999991,1.1044583353819952,0.10340927734375008,0.26628593749999985,0.03680000000000007,0.30415928540523174,0.23214355468749998,0.4440820312500003,0.11437499999999991,0.48204705006030907,0.0703125,0.0,0.078125,0.0,0.015625,0.0625,0.203125,0.4296875,0.2109375,0.0390625,0.03125,0.0078125,0.0,0.4765625,0.125,0.1328125,0.203125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.1171875,0.7421875,0.125,0.0,0.0,0.0,0.0,0.0234375,0.078125,0.15625,0.0703125,0.09375,0.078125,0.1171875,0.21875,0.09375,0.0703125,u001
-0.8,-2.32,-1.2,0.1131370849898476,-0.05375000000000003,-0.9190624999999998,-0.1199999999999998,0.9670821024021837,0.07113593749999995,0.2547116210937501,0.03948750000000009,0.2868147072133719,0.18197265625000011,0.4215625000000001,0.10312499999999998,0.4446161147267122,0.1015625,0.0078125,0.0546875,0.0,0.0,0.03125,0.1328125,0.4921875,0.2890625,0.0078125,0.046875,0.0,0.0,0.3515625,0.1484375,0.15625,0.25,0.09375,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0078125,0.0703125,0.8046875,0.1015625,0.0,0.0,0.0,0.0,0.0546875,0.109375,0.15625,0.078125,0.15625,0.0703125,0.171875,0.0859375,0.0546875,0.0625,u001
-0.8,-2.36,-1.2,0.1876166303929372,0.09593750000000004,-1.0106249999999994,-0.12625,1.0872616355558207,0.12485849609375002,0.270587109375,0.024821093750000005,0.3081996358484806,0.25155273437500003,0.447333984375,0.15253906250000007,0.48052290853426693,0.1171875,0.0,0.1015625,0.0,0.0,0.0234375,0.0703125,0.3515625,0.3515625,0.1171875,0.0390625,0.046875,0.0,0.421875,0.1875,0.09375,0.234375,0.0625,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0078125,0.015625,0.140625,0.6015625,0.2265625,0.0,0.0,0.0,0.0,0.015625,0.1484375,0.125,0.0546875,0.078125,0.109375,0.09375,0.1953125,0.09375,0.0859375,u001
-0.52,-2.4,-1.0,0.132664991614216,0.06749999999999998,-0.95125,-0.10593750000000002,0.9953135883724118,0.07491874999999995,0.26242343749999997,0.02062695312499998,0.2907883608012328,0.1778515625,0.4436132812499998,0.10201660156249995,0.471576824985211,0.0859375,0.0,0.1015625,0.0,0.0,0.0,0.046875,0.421875,0.3828125,0.109375,0.0078125,0.0234375,0.0078125,0.359375,0.140625,0.15625,0.2578125,0.0859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0078125,0.078125,0.78125,0.125,0.0,0.0,0.0,0.0,0.0390625,0.0703125,0.234375,0.09375,0.09375,0.078125,0.0625,0.234375,0.046875,0.046875,u001
